,Astrocyte,Microglia-PVM,L2/3 IT,Oligodendrocyte,Chandelier,Endothelial,L4 IT,L5 ET,L5 IT,L5/6 NP,L6 CT,L6 IT,L6 IT Car3,L6b,Lamp5,Lamp5 Lhx6,OPC,Pax6,Pvalb,Sncg,Sst,Sst Chodl,VLMC,Vip
287,ITGA8,RBPMS,GALNTL6,GPR17,LYN,SERPINA3,TRIM22,ANXA3,TFEB,STK32B,ZFP36L2,HEY2-AS1,PROX1-AS1,CYP19A1,LTC4S,LINC00924,MBNL3,RCSD1,NPSR1-AS1,ITGB4,GLI2,CYBB,PREX1,H2BC18
288,CFTR,ITIH5,AGT,LGALS9,PNOC,DSEL-AS1,PLEK,LINC00278,LOC100507336,ZC3HAV1,COL6A3,EDNRA,ANGPT1,THSD4,ADAMTS9-AS2,SLA,AMER2,LHFPL2,LINC01088,STEAP4,ANO2,C5orf64,TANC1,VRK2
289,GPR37,MMD2,NIBAN1,ABCC9,CDH23,MUSTN1,CNDP1,EBF1,CD9,HMCN1,MSN,GLI3,FGD2,NTNG1,LINC00298,PAPLN,HSPA1A,ARHGAP6,STON2,APOE,P2RY8,TMEM176B,LINC01317,IL10RA
290,RGMA,PHLDB1,ROBO2,ZFP36,LINC01088,CTSB,PHF21B,COL3A1,CD38,PARP9,VWA1,FCGBP,FGD3,ATP6V0D2,PIK3AP1,MARCHF3,ALOX5,MYO16,CD99,JUNB,SKAP1,FGL1,CD34,LINC01482
291,MRC1,SIGLEC1,NXPH2,AZGP1,LOC101927314,KLRF1,ADAMTS9-AS2,EDNRA,ABCG2,PYHIN1,LEF1,GLI2,HMCN1,LYN,ITK,C5orf64,P2RY12,AGT,KCNJ10,LINC01630,CYBB,DAAM2,GJA4,PRELP
292,HLA-DPB1,WIPF1,KCNMB1,SPHKAP,ABCA1,SLCO1C1,KANK1,LOC105375523,TMIGD3,GNG12-AS1,LRP2,IGFBP7,H2BC4,LINC02997,DPYD-AS1,LINC00877,HHATL,IL4R,PPFIBP2,KCNJ10,ST8SIA6,EYA1,NLRC5,AGMO
293,CHRM2,TNFAIP8,SYK,C4orf19,HEPACAM,ADAM12,MUSTN1,DOCK2,GAB3,ZFP36L1,HNF1A,SELPLG,PITPNC1,LINC01221,KLF2,EPCAM-DT,CSF2RA,RAD51B,ABCA8,CDH5,PTPRC,RMST,RHOU,LINC02694
294,GCNT2,ITGA1,PMP2,INPP5D,TFEC,PKP2,CPA6,CD4,NUPR1,ACSBG1,WAKMAR2,FCGRT,APOD,LMO2,FYB1,EMP2,STK32A,RREB1,CALB2,HLA-DRA,NLRP1,PTH1R,PRDM16,COL4A1
295,EVA1B,AXL,RHOJ,ANOS1,PLSCR4,EVI2A,MYL9,LINC00540,PARP9,FAM107B,APCDD1,MEPE,C21orf91,TMEM176B,ERBB3,EYA1,EMCN,LINC02649,VIM,KIAA1755,HS3ST5,CHST9,ADM,CPED1
296,VAV1,HAPLN2,ITGB2,RGCC,C21orf91,C21orf91,RGL3,LPCAT2,SLC16A12,TACR1,MYRF,TMEM235,CD68,CFH,LGALS9,EYA2,SV2C,RGS5,CD14,S100A11,LINC02884,HCLS1,ZC3HAV1,EZR
297,LOC105377862,BCAN,ANGPT1,CHST9,GLI3,MITF,CFAP47,CD86,MILR1,LPAR1,SAMMSON,RGS12,LNCAROD,LOC105370532,FAT4,FAM107B,PBX3,LINC01374,SP100,C3,C1QB,KCNE4,FOS,PARP14
298,CNKSR3,BMPR1B,VCAN,SLC26A5-AS1,STON2,LINC01877,MYRF,TNFRSF1B,ERBB3,EZR,SLCO1C1,PAPLN,RASGEF1B,CDC42EP4,ARHGAP6,BAG3,TRIM22,BIN2,RBM47,THBS1,LINC01821,NDRG2,FA2H,TFEC
299,CP,DPEP2,LINC01265,MGC4859,KCNQ1,LINC01821,S100B,CDKN2B-AS1,LINC01099,ETNPPL,CDH1,CYBA,SMOC1,LOC100507336,PHF21B,GEM,AZGP1,DOCK8,LOC105377862,MRC1,NFATC2,MCTP2,NCKAP5,PON2
